Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
21.03.2024 07:30;21.03.2024 07:45;1.168,50;449,00;581,00;3.252,00;903,75;20,25;-;3.114,50;997,50;2.292,75;722,25;327,25
21.03.2024 07:45;21.03.2024 08:00;1.172,50;444,00;529,25;3.276,25;1.172,75;20,00;-;3.106,00;1.022,25;2.296,25;713,50;327,25
21.03.2024 08:00;21.03.2024 08:15;1.172,50;447,25;492,50;3.199,75;1.440,50;20,00;-;3.098,00;1.039,50;2.318,50;1.091,00;327,75
21.03.2024 08:15;21.03.2024 08:30;1.175,00;449,25;457,00;3.150,50;1.719,25;20,00;-;3.086,25;1.039,25;2.319,50;999,75;327,50
21.03.2024 08:30;21.03.2024 08:45;1.173,00;450,50;412,50;3.131,00;1.981,00;20,00;-;3.088,50;1.034,75;2.313,25;554,75;326,75
21.03.2024 08:45;21.03.2024 09:00;1.170,00;451,50;366,25;3.070,75;2.250,50;20,00;-;3.087,00;1.029,50;2.297,00;489,25;325,75
21.03.2024 09:00;21.03.2024 09:15;1.149,75;452,25;357,75;2.989,00;2.519,50;19,75;-;3.092,00;1.008,00;2.220,25;397,25;327,25
21.03.2024 09:15;21.03.2024 09:30;1.147,25;451,00;342,00;2.996,50;2.787,25;19,75;-;3.086,50;992,00;2.162,50;297,25;328,25
21.03.2024 09:30;21.03.2024 09:45;1.145,25;455,00;335,25;3.072,25;3.075,25;19,75;-;3.072,50;988,00;2.066,75;185,50;327,25
21.03.2024 09:45;21.03.2024 10:00;1.141,50;463,50;323,25;3.020,00;3.348,00;19,75;-;3.058,75;975,75;1.986,50;122,75;327,25
21.03.2024 10:00;21.03.2024 10:15;1.114,75;463,00;270,50;2.957,50;3.600,25;19,75;-;3.029,50;982,25;1.951,75;268,25;326,75
21.03.2024 10:15;21.03.2024 10:30;1.105,00;465,50;197,25;3.009,25;3.833,00;19,75;-;2.996,25;984,75;1.932,75;179,75;326,25
21.03.2024 10:30;21.03.2024 10:45;1.097,25;467,25;153,50;3.013,00;4.083,50;19,75;-;2.918,50;973,25;1.901,50;123,25;326,75
21.03.2024 10:45;21.03.2024 11:00;1.094,00;465,25;143,75;3.025,50;4.201,25;19,75;-;2.778,25;947,00;1.857,50;77,25;325,75
21.03.2024 11:00;21.03.2024 11:15;1.078,25;454,25;156,25;3.010,75;4.369,00;20,00;-;2.733,75;939,75;1.830,25;138,00;329,00
21.03.2024 11:15;21.03.2024 11:30;1.073,50;449,75;171,75;2.973,25;4.504,00;20,00;-;2.672,25;940,00;1.844,25;96,75;330,50
21.03.2024 11:30;21.03.2024 11:45;1.071,00;445,25;172,25;2.926,50;4.638,75;20,00;-;2.689,25;928,00;1.853,50;57,25;330,75
21.03.2024 11:45;21.03.2024 12:00;1.071,25;444,25;186,25;2.883,00;4.780,50;20,00;-;2.728,75;908,75;1.827,75;34,75;330,25
21.03.2024 12:00;21.03.2024 12:15;1.061,25;446,75;219,75;2.856,00;4.926,25;20,25;-;2.791,25;910,75;1.827,00;90,00;329,75
21.03.2024 12:15;21.03.2024 12:30;1.057,75;448,25;250,25;2.818,75;4.974,25;20,25;-;2.797,75;917,25;1.819,75;53,75;326,75
21.03.2024 12:30;21.03.2024 12:45;1.055,25;448,75;254,00;2.813,50;4.990,25;20,25;-;2.790,50;915,50;1.807,25;42,00;321,25
21.03.2024 12:45;21.03.2024 13:00;1.055,00;449,50;254,25;2.865,50;5.049,00;20,25;-;2.789,25;899,50;1.785,75;14,25;314,75
21.03.2024 13:00;21.03.2024 13:15;1.051,50;460,25;246,25;2.969,75;5.072,25;20,25;-;2.759,50;903,75;1.761,75;62,25;313,00
21.03.2024 13:15;21.03.2024 13:30;1.052,50;457,25;252,00;2.990,75;5.098,00;20,25;-;2.760,50;884,75;1.760,75;27,50;313,75
21.03.2024 13:30;21.03.2024 13:45;1.050,75;450,00;265,00;3.020,75;5.040,50;20,25;-;2.506,25;877,50;1.744,75;21,75;317,25
21.03.2024 13:45;21.03.2024 14:00;1.052,00;449,00;271,50;3.011,25;4.954,25;20,25;-;2.424,25;880,50;1.732,50;16,50;321,50
21.03.2024 14:00;21.03.2024 14:15;1.051,75;459,75;277,75;2.982,50;4.844,75;20,50;-;2.318,25;874,50;1.667,25;59,75;316,50
21.03.2024 14:15;21.03.2024 14:30;1.054,50;449,25;283,75;2.959,00;4.724,00;20,50;-;2.297,25;877,00;1.691,75;28,25;314,75
21.03.2024 14:30;21.03.2024 14:45;1.056,00;465,50;290,00;3.010,00;4.606,00;20,25;-;2.319,25;872,00;1.708,50;67,00;316,75
21.03.2024 14:45;21.03.2024 15:00;1.055,75;476,25;313,25;3.005,50;4.342,00;20,25;-;2.347,00;858,50;1.711,50;46,25;315,50
21.03.2024 15:00;21.03.2024 15:15;1.062,00;472,50;349,50;2.966,50;4.065,00;20,25;-;2.706,25;859,25;1.741,25;38,00;313,75
21.03.2024 15:15;21.03.2024 15:30;1.067,75;492,00;386,75;2.941,00;3.728,50;20,25;-;2.453,50;875,00;1.776,00;54,25;316,25
21.03.2024 15:30;21.03.2024 15:45;1.071,25;486,25;447,50;2.942,25;3.342,50;20,25;-;2.520,00;893,00;1.852,00;58,00;315,25
21.03.2024 15:45;21.03.2024 16:00;1.076,25;478,25;510,75;2.879,50;2.936,50;20,25;-;2.562,00;946,00;1.911,50;83,25;316,00
21.03.2024 16:00;21.03.2024 16:15;1.099,50;465,00;619,50;2.723,75;2.559,00;20,25;-;2.570,50;973,00;2.024,50;61,00;314,75
21.03.2024 16:15;21.03.2024 16:30;1.112,25;470,50;686,25;2.611,00;2.185,25;20,25;-;2.941,25;987,00;2.090,75;93,25;317,50
21.03.2024 16:30;21.03.2024 16:45;1.123,00;457,50;776,50;2.512,25;1.829,75;20,50;-;3.016,00;1.032,00;2.223,50;232,25;317,75
21.03.2024 16:45;21.03.2024 17:00;1.133,75;474,00;902,00;2.405,50;1.463,00;20,50;-;3.072,50;1.072,50;2.363,25;368,25;318,00
21.03.2024 17:00;21.03.2024 17:15;1.154,75;444,25;971,75;2.283,50;1.120,75;20,50;-;3.115,75;1.130,75;2.588,50;289,50;320,25
21.03.2024 17:15;21.03.2024 17:30;1.169,50;454,50;1.044,75;2.218,75;799,75;20,50;-;3.138,50;1.179,00;2.705,75;442,25;321,25
21.03.2024 17:30;21.03.2024 17:45;1.172,00;450,75;1.088,50;2.181,75;523,00;20,50;-;3.150,00;1.200,00;2.747,50;773,25;321,75
21.03.2024 17:45;21.03.2024 18:00;1.186,25;467,50;1.137,75;2.120,75;302,50;20,50;-;3.172,50;1.225,50;2.797,00;932,75;323,25
21.03.2024 18:00;21.03.2024 18:15;1.190,75;450,00;1.171,00;2.057,75;135,75;20,50;-;3.172,25;1.243,75;2.866,75;765,75;327,25
21.03.2024 18:15;21.03.2024 18:30;1.196,50;474,00;1.201,50;2.027,75;36,25;20,50;-;3.205,00;1.248,75;2.860,25;900,75;328,00
21.03.2024 18:30;21.03.2024 18:45;1.198,75;483,50;1.217,25;1.984,50;6,75;20,50;-;3.233,00;1.253,75;2.860,75;1.026,00;327,75
21.03.2024 18:45;21.03.2024 19:00;1.201,75;482,25;1.215,25;1.960,25;1,25;20,50;-;3.230,75;1.256,00;2.810,50;1.092,25;329,25
21.03.2024 19:00;21.03.2024 19:15;1.200,75;469,75;1.202,50;1.969,50;1,50;20,50;-;3.233,00;1.249,50;2.835,00;972,50;334,25
21.03.2024 19:15;21.03.2024 19:30;1.200,25;452,00;1.209,25;1.976,00;1,50;20,50;-;3.235,00;1.241,50;2.842,75;981,00;334,75
21.03.2024 19:30;21.03.2024 19:45;1.198,50;457,75;1.223,00;1.987,50;0,75;20,50;-;3.228,00;1.217,00;2.834,50;872,75;334,75
21.03.2024 19:45;21.03.2024 20:00;1.197,25;455,00;1.255,00;2.034,25;0,50;20,50;-;3.223,00;1.198,00;2.836,00;712,50;334,00
21.03.2024 20:00;21.03.2024 20:15;1.184,00;464,75;1.293,50;2.067,75;1,50;20,50;-;3.236,00;1.161,25;2.811,75;898,75;335,00
21.03.2024 20:15;21.03.2024 20:30;1.179,00;462,00;1.312,25;2.046,00;1,00;20,50;-;3.223,50;1.147,75;2.825,75;649,75;334,75
21.03.2024 20:30;21.03.2024 20:45;1.167,25;447,00;1.315,75;2.014,50;0,50;20,50;-;3.190,75;1.120,75;2.800,25;378,00;335,25
21.03.2024 20:45;21.03.2024 21:00;1.163,50;449,00;1.331,75;1.987,25;0,50;20,50;-;3.134,25;1.079,50;2.770,25;274,75;335,75
21.03.2024 21:00;21.03.2024 21:15;1.146,50;455,50;1.352,50;1.964,50;1,25;20,50;-;3.066,00;1.019,50;2.600,75;293,25;335,00
21.03.2024 21:15;21.03.2024 21:30;1.145,00;452,00;1.375,00;2.040,25;1,25;20,75;-;3.012,25;1.017,75;2.486,75;198,50;334,75
21.03.2024 21:30;21.03.2024 21:45;1.139,25;449,50;1.403,00;2.091,75;0,50;20,50;-;2.941,50;1.003,00;2.314,00;55,75;335,25
21.03.2024 21:45;21.03.2024 22:00;1.137,00;449,25;1.401,00;2.225,75;0,50;20,75;-;2.837,75;939,50;2.202,50;60,75;333,50
21.03.2024 22:00;21.03.2024 22:15;1.122,25;485,75;1.393,50;2.234,00;1,00;20,75;-;2.808,00;856,75;2.089,75;412,75;333,25
21.03.2024 22:15;21.03.2024 22:30;1.118,00;454,25;1.413,25;2.287,25;0,50;20,75;-;2.745,25;841,25;2.029,75;282,50;333,75
21.03.2024 22:30;21.03.2024 22:45;1.115,50;459,00;1.415,50;2.347,00;0,75;20,75;-;2.725,00;823,75;1.951,75;146,00;333,25
21.03.2024 22:45;21.03.2024 23:00;1.107,50;458,50;1.425,50;2.428,25;0,75;20,75;-;2.554,25;765,00;1.841,75;34,25;333,25
21.03.2024 23:00;21.03.2024 23:15;1.094,25;472,25;1.436,50;2.491,75;1,50;20,75;-;2.357,50;708,00;1.710,50;171,00;333,00
21.03.2024 23:15;21.03.2024 23:30;1.091,00;460,75;1.451,75;2.554,25;1,00;20,75;-;2.230,25;700,00;1.683,00;104,25;333,25
21.03.2024 23:30;21.03.2024 23:45;1.080,75;459,25;1.481,75;2.574,75;0,75;20,75;-;2.091,50;699,00;1.631,00;84,50;332,50
21.03.2024 23:45;22.03.2024 00:00;1.077,75;467,50;1.506,25;2.600,50;1,00;20,75;-;1.931,75;679,25;1.588,25;24,50;332,50
22.03.2024 00:00;22.03.2024 00:15;1.062,75;499,75;1.483,50;2.670,50;1,50;21,75;-;1.704,50;654,50;1.642,50;27,00;335,25
22.03.2024 00:15;22.03.2024 00:30;1.057,50;457,75;1.456,50;2.791,25;1,50;21,75;-;1.546,50;646,00;1.644,25;0,75;334,50
22.03.2024 00:30;22.03.2024 00:45;1.059,00;458,50;1.448,50;2.897,00;1,00;21,75;-;1.413,50;642,00;1.648,25;0,50;334,25
22.03.2024 00:45;22.03.2024 01:00;1.056,75;460,50;1.389,25;3.008,50;0,75;21,75;-;1.304,25;640,75;1.661,25;0,50;335,00
22.03.2024 01:00;22.03.2024 01:15;1.051,50;461,25;1.416,25;3.117,00;0,50;22,00;-;1.236,75;578,25;1.633,00;0,50;332,00
22.03.2024 01:15;22.03.2024 01:30;1.051,75;464,75;1.454,25;3.194,50;0,75;22,00;-;1.191,75;581,00;1.620,50;0,25;330,75
22.03.2024 01:30;22.03.2024 01:45;1.049,50;462,75;1.432,50;3.318,50;1,00;22,00;-;1.197,75;574,50;1.617,50;0,75;330,50
22.03.2024 01:45;22.03.2024 02:00;1.046,00;463,75;1.436,75;3.410,75;1,00;22,00;-;1.151,50;575,75;1.614,50;0,00;331,00
22.03.2024 02:00;22.03.2024 02:15;1.038,25;459,25;1.460,50;3.511,25;0,75;22,00;-;1.110,00;573,50;1.601,00;2,50;330,50
22.03.2024 02:15;22.03.2024 02:30;1.040,25;462,00;1.449,50;3.604,25;0,75;22,00;-;1.087,00;570,25;1.587,75;0,25;330,75
22.03.2024 02:30;22.03.2024 02:45;1.042,50;463,00;1.436,50;3.676,75;1,00;22,00;-;1.088,50;569,75;1.586,00;0,25;329,00
22.03.2024 02:45;22.03.2024 03:00;1.045,25;464,25;1.427,00;3.758,25;1,00;22,00;-;1.087,50;569,25;1.585,75;0,50;329,75
22.03.2024 03:00;22.03.2024 03:15;1.044,00;464,75;1.346,50;3.847,75;1,00;22,00;-;1.086,75;569,25;1.589,50;0,50;328,25
22.03.2024 03:15;22.03.2024 03:30;1.047,00;464,25;1.332,75;3.938,25;1,00;22,00;-;1.080,25;570,50;1.589,75;0,25;328,50
22.03.2024 03:30;22.03.2024 03:45;1.046,25;463,00;1.344,75;4.010,00;1,00;22,00;-;1.086,25;568,75;1.592,00;0,75;329,25
22.03.2024 03:45;22.03.2024 04:00;1.045,25;470,25;1.359,75;4.059,00;1,00;22,00;-;1.085,00;570,50;1.602,75;1,50;328,25
22.03.2024 04:00;22.03.2024 04:15;1.048,50;460,50;1.295,50;4.087,00;1,00;22,00;-;1.109,75;571,00;1.627,50;0,00;326,75
22.03.2024 04:15;22.03.2024 04:30;1.052,00;459,75;1.283,00;4.134,00;1,00;22,00;-;1.115,50;579,50;1.626,75;0,00;327,50
22.03.2024 04:30;22.03.2024 04:45;1.053,25;459,25;1.250,00;4.203,50;0,75;22,00;-;1.136,00;580,75;1.634,00;0,25;328,50
22.03.2024 04:45;22.03.2024 05:00;1.060,00;459,25;1.178,50;4.236,00;0,50;22,00;-;1.234,50;581,00;1.653,25;0,50;328,50
22.03.2024 05:00;22.03.2024 05:15;1.065,25;464,50;1.176,00;4.258,25;0,50;21,75;-;1.328,00;581,25;1.792,00;3,25;328,00
22.03.2024 05:15;22.03.2024 05:30;1.072,75;462,50;1.180,00;4.266,25;0,75;21,75;-;1.396,50;586,25;1.813,50;2,75;329,00
22.03.2024 05:30;22.03.2024 05:45;1.078,75;462,75;1.172,00;4.328,00;0,50;21,75;-;1.496,75;598,50;1.835,75;23,00;328,25
22.03.2024 05:45;22.03.2024 06:00;1.085,00;477,00;1.146,00;4.436,00;1,75;21,75;-;1.649,50;617,25;1.861,00;40,50;329,75
22.03.2024 06:00;22.03.2024 06:15;1.116,00;483,75;1.165,75;4.609,75;2,50;21,75;-;1.761,25;658,25;1.946,00;184,75;327,25
22.03.2024 06:15;22.03.2024 06:30;1.132,50;475,50;1.151,00;4.632,75;27,00;21,50;-;1.859,75;678,75;1.934,25;397,50;324,75
22.03.2024 06:30;22.03.2024 06:45;1.137,75;470,00;1.165,75;4.660,50;131,25;21,50;-;1.890,75;681,75;1.945,25;543,75;324,75
22.03.2024 06:45;22.03.2024 07:00;1.145,50;474,50;1.141,25;4.643,75;295,75;21,50;-;1.884,00;696,50;1.954,25;608,50;324,50
22.03.2024 07:00;22.03.2024 07:15;1.153,75;473,25;1.102,00;4.626,00;525,00;21,50;-;1.864,25;687,75;1.961,50;597,00;327,50
22.03.2024 07:15;22.03.2024 07:30;1.161,25;472,75;1.091,50;4.640,50;815,50;21,50;-;1.875,00;687,75;1.902,75;499,25;328,25
22.03.2024 07:30;22.03.2024 07:45;1.161,00;473,25;1.065,25;4.722,00;1.148,50;21,50;-;1.870,75;690,75;1.904,50;458,75;329,00
22.03.2024 07:45;22.03.2024 08:00;1.163,25;471,50;1.070,00;4.810,25;1.499,25;21,50;-;1.861,75;696,00;1.898,00;375,75;328,75
22.03.2024 08:00;22.03.2024 08:15;1.165,50;469,25;1.123,25;4.850,25;1.853,25;21,50;-;1.847,75;679,25;1.873,25;569,00;329,00
22.03.2024 08:15;22.03.2024 08:30;1.169,00;475,50;1.171,25;4.821,25;2.193,50;21,50;-;1.827,75;646,00;1.861,50;378,25;329,50
22.03.2024 08:30;22.03.2024 08:45;1.164,00;479,00;1.175,25;4.789,50;2.510,25;21,50;-;1.793,75;641,25;1.842,25;152,00;327,75
22.03.2024 08:45;22.03.2024 09:00;1.158,50;469,00;1.143,50;4.753,25;2.792,50;21,25;-;1.716,50;639,00;1.764,25;50,75;327,25
22.03.2024 09:00;22.03.2024 09:15;1.143,75;481,50;1.090,25;4.733,00;3.113,50;21,50;-;1.661,25;615,75;1.665,00;171,50;329,00
22.03.2024 09:15;22.03.2024 09:30;1.139,50;475,50;1.089,00;4.678,25;3.439,75;21,25;-;1.589,50;554,50;1.548,25;174,25;329,75
22.03.2024 09:30;22.03.2024 09:45;1.137,25;465,25;1.060,75;4.674,75;3.725,50;21,25;-;1.446,75;552,75;1.545,25;62,75;330,25
22.03.2024 09:45;22.03.2024 10:00;1.131,50;466,50;1.066,50;4.753,50;4.047,00;21,25;-;1.319,00;551,50;1.528,75;48,75;328,75
22.03.2024 10:00;22.03.2024 10:15;1.104,50;478,50;1.101,25;4.805,75;4.344,50;21,25;-;1.284,50;555,25;1.452,50;51,50;329,25
22.03.2024 10:15;22.03.2024 10:30;1.095,00;484,50;1.155,25;4.908,25;4.661,00;21,25;-;1.234,00;560,25;1.440,75;29,50;330,50
22.03.2024 10:30;22.03.2024 10:45;1.088,50;476,00;1.161,75;4.979,00;4.862,75;21,00;-;1.143,75;559,25;1.421,00;13,75;329,75
22.03.2024 10:45;22.03.2024 11:00;1.084,25;469,00;1.161,25;4.995,75;5.013,25;21,00;-;1.099,00;558,00;1.399,75;10,50;327,50
22.03.2024 11:00;22.03.2024 11:15;1.067,25;471,00;1.168,25;4.999,00;5.153,75;21,00;-;1.091,75;534,50;1.408,00;10,75;325,25
22.03.2024 11:15;22.03.2024 11:30;1.068,00;472,00;1.160,50;4.960,00;5.224,75;21,00;-;1.154,75;533,50;1.384,25;11,75;324,25
22.03.2024 11:30;22.03.2024 11:45;1.070,25;472,25;1.137,25;4.936,00;5.272,00;21,00;-;1.151,50;532,50;1.392,75;21,50;324,50
22.03.2024 11:45;22.03.2024 12:00;1.067,75;485,50;1.149,25;4.885,75;5.274,75;20,75;-;1.154,75;534,75;1.399,75;20,00;325,50
22.03.2024 12:00;22.03.2024 12:15;1.055,50;474,50;1.184,50;4.944,25;5.263,25;20,75;-;1.200,25;544,50;1.397,00;9,75;328,00
22.03.2024 12:15;22.03.2024 12:30;1.056,50;468,00;1.159,50;4.925,25;5.253,00;20,75;-;1.202,75;543,50;1.397,25;0,50;328,25
22.03.2024 12:30;22.03.2024 12:45;1.057,25;464,50;1.118,25;4.885,75;5.207,75;20,75;-;1.206,50;541,00;1.356,00;0,50;327,75
22.03.2024 12:45;22.03.2024 13:00;1.059,00;466,00;1.156,00;4.888,75;5.087,50;20,75;-;1.204,50;536,50;1.365,25;3,00;325,75
22.03.2024 13:00;22.03.2024 13:15;1.059,75;463,50;1.150,00;4.824,25;4.955,50;20,75;-;1.219,75;525,00;1.350,75;0,00;324,50
22.03.2024 13:15;22.03.2024 13:30;1.061,75;460,75;1.155,75;4.822,25;4.804,25;20,75;-;1.235,00;527,50;1.349,25;0,00;323,75
22.03.2024 13:30;22.03.2024 13:45;1.061,25;459,25;1.164,50;4.727,75;4.613,00;20,75;-;1.315,75;528,50;1.346,25;0,00;325,75
22.03.2024 13:45;22.03.2024 14:00;1.065,00;449,50;1.170,25;4.694,50;4.422,50;20,75;-;1.321,25;523,50;1.322,75;0,00;327,75
22.03.2024 14:00;22.03.2024 14:15;1.062,75;440,00;1.157,00;4.651,00;4.198,50;20,75;-;1.418,00;522,75;1.354,25;0,50;328,00
22.03.2024 14:15;22.03.2024 14:30;1.067,25;438,25;1.163,00;4.563,50;3.996,25;20,75;-;1.469,50;521,75;1.390,00;0,50;328,25
22.03.2024 14:30;22.03.2024 14:45;1.069,50;437,00;1.137,75;4.525,25;3.773,75;20,75;-;1.494,75;520,75;1.425,25;1,00;330,00
22.03.2024 14:45;22.03.2024 15:00;1.072,25;439,00;1.079,25;4.475,75;3.517,75;20,50;-;1.569,25;523,00;1.501,75;3,50;329,75
22.03.2024 15:00;22.03.2024 15:15;1.079,25;444,25;1.030,50;4.398,25;3.248,75;20,50;-;1.640,25;528,25;1.596,00;35,50;331,25
22.03.2024 15:15;22.03.2024 15:30;1.085,50;455,75;1.013,00;4.340,25;2.977,00;20,75;-;1.772,00;529,50;1.651,25;63,00;328,75
22.03.2024 15:30;22.03.2024 15:45;1.092,50;458,25;1.010,50;4.205,00;2.675,50;20,50;-;1.811,25;531,75;1.680,25;158,25;329,25
22.03.2024 15:45;22.03.2024 16:00;1.097,00;457,75;1.026,00;4.151,50;2.377,50;20,50;-;1.880,00;547,25;1.723,50;362,75;329,25
22.03.2024 16:00;22.03.2024 16:15;1.118,00;453,25;1.075,50;4.149,25;2.093,00;20,50;-;1.925,50;557,00;1.880,00;110,75;329,75
22.03.2024 16:15;22.03.2024 16:30;1.129,75;456,00;1.105,25;4.110,75;1.788,25;20,50;-;1.993,00;574,25;1.914,50;164,50;329,25
22.03.2024 16:30;22.03.2024 16:45;1.135,75;453,75;1.142,50;4.022,00;1.491,25;20,50;-;1.995,00;586,00;2.016,50;336,25;329,00
22.03.2024 16:45;22.03.2024 17:00;1.147,00;457,00;1.181,00;3.846,50;1.199,75;20,75;-;2.000,00;628,00;2.227,00;451,75;329,75
22.03.2024 17:00;22.03.2024 17:15;1.167,25;458,25;1.204,25;3.713,50;931,75;20,75;-;2.044,00;690,00;2.473,75;250,50;331,75
22.03.2024 17:15;22.03.2024 17:30;1.182,50;457,75;1.221,25;3.635,75;686,00;20,75;-;2.073,75;744,50;2.495,75;469,25;331,50
22.03.2024 17:30;22.03.2024 17:45;1.187,00;457,00;1.204,25;3.458,75;475,00;20,75;-;2.100,00;754,75;2.563,00;972,00;332,25
22.03.2024 17:45;22.03.2024 18:00;1.192,25;456,50;1.186,50;3.306,50;295,00;20,75;-;2.129,50;787,50;2.581,25;1.252,25;331,25
22.03.2024 18:00;22.03.2024 18:15;1.198,75;454,50;1.193,00;3.177,50;149,75;20,75;-;2.140,50;853,25;2.609,25;1.043,50;333,75
22.03.2024 18:15;22.03.2024 18:30;1.200,75;462,25;1.169,25;3.092,00;52,75;21,00;-;2.141,50;853,00;2.614,50;1.287,75;334,75
22.03.2024 18:30;22.03.2024 18:45;1.202,75;465,75;1.127,50;2.974,25;13,00;21,00;-;2.139,00;852,75;2.624,25;1.482,25;333,00
22.03.2024 18:45;22.03.2024 19:00;1.204,00;476,00;1.093,50;2.964,00;2,75;21,00;-;2.140,00;852,75;2.640,75;1.563,75;334,50
22.03.2024 19:00;22.03.2024 19:15;1.203,50;452,75;1.061,50;2.941,75;2,75;21,25;-;2.138,25;858,00;2.675,00;1.479,25;336,50
22.03.2024 19:15;22.03.2024 19:30;1.203,50;459,75;1.044,25;2.875,00;2,25;21,25;-;2.148,00;859,75;2.671,50;1.398,50;338,25
22.03.2024 19:30;22.03.2024 19:45;1.204,00;460,00;1.036,75;2.839,25;1,75;21,25;-;2.138,50;859,25;2.672,25;1.314,75;340,25
22.03.2024 19:45;22.03.2024 20:00;1.201,50;449,25;1.004,25;2.770,25;1,00;21,25;-;2.139,50;854,75;2.663,75;1.193,75;341,75
22.03.2024 20:00;22.03.2024 20:15;1.190,25;447,00;1.000,50;2.693,25;0,75;21,25;-;2.144,50;800,75;2.618,50;1.087,25;336,00
22.03.2024 20:15;22.03.2024 20:30;1.184,00;445,50;995,00;2.585,00;0,50;21,25;-;2.133,75;782,00;2.568,00;905,25;335,00
22.03.2024 20:30;22.03.2024 20:45;1.180,00;446,75;983,00;2.464,00;0,50;21,25;-;2.132,25;764,00;2.538,75;770,00;334,00
22.03.2024 20:45;22.03.2024 21:00;1.175,00;447,75;962,00;2.351,50;0,50;21,25;-;2.133,50;744,50;2.531,00;565,75;334,25
22.03.2024 21:00;22.03.2024 21:15;1.156,50;449,25;953,00;2.248,25;0,50;21,25;-;2.152,00;688,00;2.554,25;629,25;333,25
22.03.2024 21:15;22.03.2024 21:30;1.154,25;453,50;922,25;2.169,75;0,75;21,25;-;2.143,50;632,25;2.526,50;557,50;334,00
22.03.2024 21:30;22.03.2024 21:45;1.148,50;446,50;896,25;2.104,50;0,50;21,00;-;2.145,25;611,25;2.433,75;375,25;333,50
22.03.2024 21:45;22.03.2024 22:00;1.150,00;447,75;880,50;2.024,75;0,75;21,00;-;2.147,00;565,25;2.349,25;243,75;332,75
22.03.2024 22:00;22.03.2024 22:15;1.134,75;492,00;868,00;1.966,50;1,25;21,00;-;2.143,00;515,25;2.223,25;544,00;333,25
22.03.2024 22:15;22.03.2024 22:30;1.132,50;507,75;865,75;1.954,50;0,75;21,00;-;2.140,25;484,50;2.203,75;407,25;334,50
22.03.2024 22:30;22.03.2024 22:45;1.129,00;457,50;864,00;1.957,75;0,50;21,00;-;2.124,50;489,00;2.077,25;343,00;335,50
22.03.2024 22:45;22.03.2024 23:00;1.127,50;480,00;876,00;1.943,50;1,00;20,75;-;2.085,00;380,25;1.935,25;426,25;334,75
22.03.2024 23:00;22.03.2024 23:15;1.110,50;513,00;871,50;1.858,00;1,50;20,75;-;2.061,50;376,50;1.763,00;416,00;336,00
22.03.2024 23:15;22.03.2024 23:30;1.104,50;511,25;875,00;1.789,00;1,00;21,00;-;2.047,00;375,50;1.729,75;125,75;335,75
22.03.2024 23:30;22.03.2024 23:45;1.100,75;470,25;878,50;1.750,75;1,00;21,00;-;2.045,50;371,25;1.691,75;113,25;336,75
22.03.2024 23:45;23.03.2024 00:00;1.095,25;497,50;894,00;1.730,25;1,00;21,00;-;2.034,50;369,75;1.519,75;142,75;335,75
23.03.2024 00:00;23.03.2024 00:15;1.096,00;521,75;899,25;1.709,75;1,50;20,25;-;2.036,75;369,25;1.462,75;395,75;343,50
23.03.2024 00:15;23.03.2024 00:30;1.094,25;518,00;908,00;1.691,00;1,00;20,25;-;1.928,25;368,00;1.455,50;443,50;344,75
23.03.2024 00:30;23.03.2024 00:45;1.091,50;501,00;921,50;1.668,75;1,25;20,25;-;1.763,00;366,50;1.449,50;436,75;345,50
23.03.2024 00:45;23.03.2024 01:00;1.089,50;479,25;916,50;1.687,50;1,25;20,25;-;1.739,25;369,00;1.446,75;335,75;345,50
23.03.2024 01:00;23.03.2024 01:15;1.084,50;523,50;911,75;1.698,00;1,25;20,25;-;1.740,75;368,25;1.415,25;341,00;344,75
23.03.2024 01:15;23.03.2024 01:30;1.081,00;500,00;906,00;1.744,25;1,25;20,50;-;1.703,00;363,75;1.356,25;161,50;345,50
23.03.2024 01:30;23.03.2024 01:45;1.081,75;484,50;926,25;1.783,75;1,25;20,50;-;1.692,00;361,25;1.363,50;85,50;345,00
23.03.2024 01:45;23.03.2024 02:00;1.078,75;464,50;946,75;1.850,25;1,25;20,50;-;1.660,00;352,25;1.361,25;71,25;343,00
23.03.2024 02:00;23.03.2024 02:15;1.076,00;518,00;942,75;1.917,00;1,50;20,50;-;1.673,75;348,75;1.394,75;141,00;338,75
23.03.2024 02:15;23.03.2024 02:30;1.074,75;457,50;925,75;1.997,50;1,00;20,50;-;1.670,25;347,00;1.390,00;61,50;336,50
23.03.2024 02:30;23.03.2024 02:45;1.074,00;453,00;894,25;2.055,75;1,00;20,50;-;1.646,50;351,75;1.393,50;45,50;336,50
23.03.2024 02:45;23.03.2024 03:00;1.073,00;450,75;863,50;2.046,25;1,00;20,50;-;1.641,00;352,50;1.399,50;37,75;340,00
