Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen;TOTAL;ERNEUERBARE;RESIDUAL;TOTAL_data.py;ERNEUERBAR_data.py;RESIDUAL_data.py
12.10.2024 13:00;12.10.2024 13:15;1.103,50;488,5;1.040,50;2.926,50;6.553,50;23,25;-;1.059,50;311,75;485,25;0,75;291;14.284,00;12.136,50;2.147,50;;;
12.10.2024 13:15;12.10.2024 13:30;1.106,00;496,5;962,5;2.975,50;6.352,00;23,25;-;1.061,50;307,75;477,75;13,25;291;14.067,00;11.929,00;2.138,00;;;
12.10.2024 13:30;12.10.2024 13:45;1.112,25;495;939,5;3.025,00;6.068,75;23,25;-;1.059,75;308,75;473,5;0,75;290;13.796,50;11.664,50;2.132,00;;;
12.10.2024 13:45;12.10.2024 14:00;1.115,00;501,75;924,25;3.095,00;5.787,75;23,25;-;1.058,75;311;472,5;9,75;289,25;13.588,25;11.456,75;2.131,50;;;
12.10.2024 14:00;12.10.2024 14:15;1.117,75;495;1.030,50;3.144,50;5.435,50;23,25;-;1.030,50;311,25;466;1,25;289,75;13.345,25;11.247,75;2.097,50;;;
12.10.2024 14:15;12.10.2024 14:30;1.122,25;503,25;1.013,25;3.219,25;5.028,00;23,25;-;1.030,00;314,25;465;8,75;289;13.016,25;10.918,00;2.098,25;;;
12.10.2024 14:30;12.10.2024 14:45;1.129,00;503,75;1.016,50;3.282,00;4.647,50;23,25;-;1.033,00;314,75;469,25;40,25;290,5;12.749,75;10.642,25;2.107,50;;;
12.10.2024 14:45;12.10.2024 15:00;1.133,25;518;1.022,50;3.368,50;4.238,25;23,25;-;1.032,50;315;466;55;290,25;12.462,50;10.358,75;2.103,75;;;
12.10.2024 15:00;12.10.2024 15:15;1.133,50;515,75;1.038,25;3.390,00;3.830,75;23,25;-;1.037,25;299,25;472;41,75;289,25;12.071,00;9.973,25;2.097,75;;;
12.10.2024 15:15;12.10.2024 15:30;1.136,75;535,75;1.121,50;3.404,75;3.427,25;23,25;-;1.050,75;286,75;476,5;55,75;290,25;11.809,25;9.705,00;2.104,25;;;
12.10.2024 15:30;12.10.2024 15:45;1.145,50;552,5;1.197,75;3.391,50;3.066,00;23,25;-;1.105,00;273,75;476,25;96,5;289,25;11.617,25;9.473,00;2.144,25;;;
12.10.2024 15:45;12.10.2024 16:00;1.152,50;556,5;1.264,25;3.329,00;2.719,50;23,25;-;1.156,50;266,25;495;142,75;289;11.394,50;9.187,75;2.206,75;;;
12.10.2024 16:00;12.10.2024 16:15;1.153,75;527,75;1.315,00;3.349,00;2.404,75;23,25;-;1.085,50;260,75;571,75;108,25;293,25;11.093,00;8.881,75;2.211,25;;;
12.10.2024 16:15;12.10.2024 16:30;1.156,50;555;1.356,75;3.379,25;2.097,25;23,25;-;1.102,25;245,25;587,75;271,75;299,5;11.074,50;8.839,75;2.234,75;;;
12.10.2024 16:30;12.10.2024 16:45;1.160,50;573,25;1.399,25;3.375,25;1.762,50;23,25;-;1.202,75;239,75;600;474,75;299,75;11.111,00;8.768,75;2.342,25;;;
12.10.2024 16:45;12.10.2024 17:00;1.166,25;561,25;1.432,50;3.413,00;1.398,00;23,25;-;1.158,75;245,25;653;751,75;302;11.105,00;8.746,00;2.359,00;;;
12.10.2024 17:00;12.10.2024 17:15;1.172,00;534;1.470,00;3.493,00;1.062,25;23,25;-;1.254,75;254,25;740,75;744,5;302;11.050,75;8.499,00;2.551,75;;;
12.10.2024 17:15;12.10.2024 17:30;1.177,50;558,5;1.566,25;3.603,75;755,5;23,25;-;1.269,50;257,5;753;867;299,25;11.131,00;8.551,75;2.579,25;;;
12.10.2024 17:30;12.10.2024 17:45;1.181,75;559,75;1.597,00;3.795,00;485,5;23,25;-;1.258,50;258,5;777,25;1.279,25;299;11.514,75;8.921,50;2.593,25;;;
12.10.2024 17:45;12.10.2024 18:00;1.182,00;576,25;1.589,25;3.975,75;268,5;23,25;-;1.260,50;258;798,5;1.320,25;299,75;11.552,00;8.935,25;2.616,75;;;
12.10.2024 18:00;12.10.2024 18:15;1.181,50;555;1.556,25;4.088,75;110,5;23,25;-;1.289,25;266,25;897,25;1.318,75;299,25;11.586,00;8.834,00;2.752,00;;;
12.10.2024 18:15;12.10.2024 18:30;1.184,00;557,5;1.591,00;4.278,00;27;23,25;-;1.324,25;269,75;914;1.402,75;300,25;11.871,75;9.063,50;2.808,25;;;
12.10.2024 18:30;12.10.2024 18:45;1.171,75;558,75;1.638,00;4.463,25;5,25;23,25;-;1.337,75;272,25;921;1.435,25;304;12.130,50;9.295,50;2.835,00;;;
12.10.2024 18:45;12.10.2024 19:00;1.169,25;559,5;1.665,50;4.594,75;0,25;23,25;-;1.340,25;274;939,5;1.359,25;297,75;12.223,25;9.371,75;2.851,50;;;
12.10.2024 19:00;12.10.2024 19:15;1.165,75;567;1.684,75;4.737,00;0;23,25;-;1.322,50;269,5;933;1.319,00;301;12.322,75;9.496,75;2.826,00;;;
12.10.2024 19:15;12.10.2024 19:30;1.163,25;561,75;1.696,75;4.895,50;0;23,25;-;1.313,75;265;926;1.235,50;300,25;12.381,00;9.576,00;2.805,00;;;
12.10.2024 19:30;12.10.2024 19:45;1.152,50;564,5;1.720,50;5.086,25;0;23,25;-;1.317,50;262,75;925,75;1.117,50;297,5;12.468,00;9.664,50;2.803,50;;;
12.10.2024 19:45;12.10.2024 20:00;1.147,25;523,75;1.743,75;5.266,75;0;23,25;-;1.276,25;260,75;943,25;920,75;298,25;12.404,00;9.625,50;2.778,50;;;
12.10.2024 20:00;12.10.2024 20:15;1.143,00;556,75;1.612,75;5.431,75;0;23,25;-;1.216,75;252,25;954;781;296;12.267,50;9.548,50;2.719,00;;;
12.10.2024 20:15;12.10.2024 20:30;1.142,75;542,5;1.596,50;5.592,00;0;23,25;-;1.164,25;244;917,75;719,5;290,5;12.233,00;9.616,50;2.616,50;;;
12.10.2024 20:30;12.10.2024 20:45;1.134,75;532,25;1.612,50;5.747,25;0;23,25;-;1.133,50;240,5;900,75;455;284,5;12.064,25;9.505,00;2.559,25;;;
12.10.2024 20:45;12.10.2024 21:00;1.129,25;511,25;1.627,75;5.834,25;0;23,25;-;1.122,50;238;894,25;270,25;290,5;11.941,25;9.396,00;2.545,25;;;
12.10.2024 21:00;12.10.2024 21:15;1.125,75;536,25;1.695,00;5.899,75;0;23,25;-;1.122,75;235;868,25;215,25;288;12.009,25;9.495,25;2.514,00;;;
12.10.2024 21:15;12.10.2024 21:30;1.121,25;520,75;1.707,50;5.935,25;0;23,25;-;1.118,00;232,25;852,25;61,75;288,5;11.860,75;9.369,75;2.491,00;;;
12.10.2024 21:30;12.10.2024 21:45;1.107,75;529,5;1.711,25;5.937,00;0;23,25;-;1.121,00;230,75;850,25;26,25;289,75;11.826,75;9.335,00;2.491,75;;;
12.10.2024 21:45;12.10.2024 22:00;1.105,00;521,5;1.709,00;5.984,75;0;23,25;-;1.119,00;230,5;850,25;12;289,5;11.844,75;9.355,50;2.489,25;;;
12.10.2024 22:00;12.10.2024 22:15;1.104,00;537,5;1.711,25;5.934,25;0;23,25;-;1.125,00;228;848,25;100,5;288,5;11.900,50;9.410,75;2.489,75;;;
12.10.2024 22:15;12.10.2024 22:30;1.100,25;512,75;1.708,00;6.041,75;0;23,25;-;1.119,25;227,5;853,75;21;287;11.894,50;9.407,00;2.487,50;;;
12.10.2024 22:30;12.10.2024 22:45;1.094,50;533,5;1.706,75;6.137,25;0;23,25;-;1.117,25;225,5;861;75;287,5;12.061,50;9.570,25;2.491,25;;;
12.10.2024 22:45;12.10.2024 23:00;1.091,00;515,25;1.660,75;6.222,75;0;23,25;-;1.116,00;224,25;855;22,25;289,5;12.020,00;9.535,25;2.484,75;;;
12.10.2024 23:00;12.10.2024 23:15;1.087,50;529,75;1.541,00;6.287,50;0;23,25;-;1.101,75;213,75;711;124,25;289,25;11.909,00;9.593,25;2.315,75;;;
12.10.2024 23:15;12.10.2024 23:30;1.087,00;514,25;1.579,75;6.376,75;0;23,25;-;1.094,00;210,5;638;35;288,5;11.847,00;9.616,00;2.231,00;;;
12.10.2024 23:30;12.10.2024 23:45;1.077,75;533,25;1.507,75;6.389,00;0;23,25;-;1.095,75;207,75;626,5;2,5;296;11.759,50;9.533,50;2.226,00;;;
12.10.2024 23:45;13.10.2024 00:00;1.075,75;521,5;1.310,00;6.322,50;0;23,25;-;1.098,00;204,25;615,5;15;294,75;11.480,50;9.268,00;2.212,50;;;
13.10.2024 00:00;13.10.2024 00:15;1.074,75;512,75;1.192,50;6.466,75;0;23,5;-;1.079,50;199,25;555,5;284;290,5;11.679,00;9.554,25;2.124,75;;;
13.10.2024 00:15;13.10.2024 00:30;1.072,00;510;1.168,00;6.563,25;0;23,5;-;1.058,25;198,25;548,5;200;299,5;11.641,25;9.536,75;2.104,50;;;
13.10.2024 00:30;13.10.2024 00:45;1.070,50;504,5;1.190,00;6.626,50;0;23,5;-;1.045,00;197,75;548;103;301,5;11.610,25;9.518,00;2.092,25;;;
13.10.2024 00:45;13.10.2024 01:00;1.071,25;504,5;1.145,25;6.676,25;0;23,5;-;1.037,25;194,25;549,25;88,5;304;11.594,00;9.509,25;2.084,75;;;
13.10.2024 01:00;13.10.2024 01:15;1.066,75;509;897,75;6.730,75;0;23,5;-;1.013,50;190;544,25;253;302,5;11.531,00;9.480,75;2.050,25;;;
13.10.2024 01:15;13.10.2024 01:30;1.066,50;504,5;911,25;6.784,25;0;23,5;-;990,5;190,25;538;160,75;302;11.471,50;9.450,75;2.020,75;;;
13.10.2024 01:30;13.10.2024 01:45;1.071,25;504,5;948;6.810,50;0;23,5;-;992,5;188,75;535,75;68,75;301,5;11.445,00;9.426,50;2.018,50;;;
13.10.2024 01:45;13.10.2024 02:00;1.074,00;503,75;1.001,00;6.890,50;0;23,5;-;985,25;186,75;533;63;295;11.555,75;9.555,75;2.000,00;;;
13.10.2024 02:00;13.10.2024 02:15;1.075,50;503,25;884,25;6.887,75;0;23,5;-;990,25;185;495,75;61,25;294;11.400,50;9.435,50;1.965,00;;;
