Jahr_von;Zeit_von;Waermepumpe[in kWh];Elektroauto[Tagesnormiert];ELKW[Tagesnormiert]
27.03.2020;22:30:00;0,14308702;0,011093706;0,016666667
27.03.2020;22:45:00;0,142102548;0,009757203;0,016666667
27.03.2020;23:00:00;0,140628444;0,009292321;0,016666667
27.03.2020;23:15:00;0,140451995;0,008360134;0,016666667
27.03.2020;23:30:00;0,14023953;0,008360134;0,016666667
27.03.2020;23:45:00;0,140046947;0,008360134;0,016666667
28.03.2020;00:00:00;0,105514826;0,007415295;0,016666667
28.03.2020;00:15:00;0,105380879;0,006954316;0,016666667
28.03.2020;00:30:00;0,105394765;0,006489973;0,016666667
28.03.2020;00:45:00;0,105494281;0,006046939;0,016666667
28.03.2020;01:00:00;0,10578185;0,005589121;0,016666667
28.03.2020;01:15:00;0,105986616;0,005211039;0,016666667
28.03.2020;01:30:00;0,105412515;0,00486948;0,016666667
28.03.2020;01:45:00;0,105332597;0,004399814;0,016666667
28.03.2020;02:00:00;0,105538099;0,004308046;0,016666667
28.03.2020;02:15:00;0,105407694;0,004232797;0,016666667
28.03.2020;02:30:00;0,106587165;0,004194255;0,016666667
28.03.2020;02:45:00;0,106999946;0,004194255;0,016666667
28.03.2020;03:00:00;0,106918395;0,004219949;0,016666667
28.03.2020;03:15:00;0,107032265;0,004150206;0,016666667
28.03.2020;03:30:00;0,10806818;0,004135523;0,016666667
28.03.2020;03:45:00;0,108127293;0,004227291;0,016666667
28.03.2020;04:00:00;0,108882765;0,004227291;0,016666667
28.03.2020;04:15:00;0,109421366;0,004293363;0,016666667
28.03.2020;04:30:00;0,108911068;0,004574434;0,016666667
28.03.2020;04:45:00;0,108372713;0,005438622;0,016666667
28.03.2020;05:00:00;0,108763878;0,005677035;0,016666667
28.03.2020;05:15:00;0,109100351;0,006252417;0,016666667
28.03.2020;05:30:00;0,108986326;0,007157887;0,016666667
28.03.2020;05:45:00;0,108952042;0,007633335;0,016666667
28.03.2020;06:00:00;0,108924941;0,008616533;0,016666667
28.03.2020;06:15:00;0,108630162;0,010044894;0,016666667
28.03.2020;06:30:00;0,107695882;0,011006028;0,016666667
28.03.2020;06:45:00;0,106845501;0,011311745;0,016666667
28.03.2020;07:00:00;0,105843955;0,012076903;0,016666667
28.03.2020;07:15:00;0,103864275;0,012076903;0
28.03.2020;07:30:00;0,102756839;0,012110123;0
28.03.2020;07:45:00;0,102493263;0,011667574;0
28.03.2020;08:00:00;0,100861036;0,011210801;0
28.03.2020;08:15:00;0,098784819;0,010743934;0
28.03.2020;08:30:00;0,09698852;0,010280095;0
28.03.2020;08:45:00;0,094422598;0,010039847;0
28.03.2020;09:00:00;0,092067461;0,010087566;0
28.03.2020;09:15:00;0,09026937;0,010164651;0
28.03.2020;09:30:00;0,08840441;0,010324327;0
28.03.2020;09:45:00;0,085885764;0,010324327;0
28.03.2020;10:00:00;0,084153218;0,010476661;0
28.03.2020;10:15:00;0,082223285;0,010553745;0
28.03.2020;10:30:00;0,080331737;0,010755634;0
28.03.2020;10:45:00;0,078371366;0,011236037;0
28.03.2020;11:00:00;0,077138526;0,011634767;0
28.03.2020;11:15:00;0,076207749;0,012094064;0
28.03.2020;11:30:00;0,075248448;0,012477193;0
28.03.2020;11:45:00;0,073915631;0,012273469;0,016666667
28.03.2020;12:00:00;0,072765558;0,012027532;0,016666667
28.03.2020;12:15:00;0,071368323;0,011897222;0,016666667
28.03.2020;12:30:00;0,069916465;0,011897222;0
28.03.2020;12:45:00;0,069657697;0,011897222;0
28.03.2020;13:00:00;0,069317232;0,011897222;0
28.03.2020;13:15:00;0,069445897;0,011794443;0
28.03.2020;13:30:00;0,070415083;0,011526481;0
28.03.2020;13:45:00;0,070855097;0,011480598;0
28.03.2020;14:00:00;0,071162799;0,011275038;0
28.03.2020;14:15:00;0,072129485;0,011275038;0
28.03.2020;14:30:00;0,072956306;0,010990559;0
28.03.2020;14:45:00;0,073793531;0,010623489;0
28.03.2020;15:00:00;0,075158574;0,010271101;0
28.03.2020;15:15:00;0,07603472;0,010100414;0
28.03.2020;15:30:00;0,077279107;0,010100414;0
28.03.2020;15:45:00;0,078697548;0,010089402;0
28.03.2020;16:00:00;0,079937384;0,010227053;0
28.03.2020;16:15:00;0,081131634;0,010564758;0
28.03.2020;16:30:00;0,083259337;0,011029101;0
28.03.2020;16:45:00;0,085553833;0,011538309;0
28.03.2020;17:00:00;0,087623951;0,011931832;0,016666667
28.03.2020;17:15:00;0,089330735;0,012836004;0,016666667
28.03.2020;17:30:00;0,090747597;0,013694031;0,016666667
28.03.2020;17:45:00;0,09220309;0,01414828;0,016666667
28.03.2020;18:00:00;0,09439799;0,015026496;0,016666667
28.03.2020;18:15:00;0,095755468;0,01541816;0,016666667
28.03.2020;18:30:00;0,096644107;0,01650432;0,016666667
28.03.2020;18:45:00;0,098160775;0,016981931;0,016666667
28.03.2020;19:00:00;0,099938326;0,017386757;0,016666667
28.03.2020;19:15:00;0,10135331;0,017588646;0,016666667
28.03.2020;19:30:00;0,102535102;0,017496878;0,016666667
28.03.2020;19:45:00;0,102809646;0,017175488;0,016666667
28.03.2020;20:00:00;0,103467455;0,016742549;0,016666667
28.03.2020;20:15:00;0,10399205;0,01618399;0,016666667
28.03.2020;20:30:00;0,104429376;0,015698785;0,016666667
28.03.2020;20:45:00;0,105428419;0,015279978;0,016666667
28.03.2020;21:00:00;0,105950587;0,014310913;0,016666667
28.03.2020;21:15:00;0,105674012;0,014213894;0,016666667
28.03.2020;21:30:00;0,105976524;0,014786065;0,016666667
28.03.2020;21:45:00;0,105699549;0,014368339;0,016666667
28.03.2020;22:00:00;0,104929682;0,013461859;0,016666667
28.03.2020;22:15:00;0,105335962;0,011558049;0,016666667
28.03.2020;22:30:00;0,105705572;0,011093706;0,016666667
28.03.2020;22:45:00;0,105152538;0,009757203;0,016666667
28.03.2020;23:00:00;0,105112267;0,009292321;0,016666667
28.03.2020;23:15:00;0,103999393;0,008360134;0,016666667
28.03.2020;23:30:00;0,104228723;0,008360134;0,016666667
28.03.2020;23:45:00;0,105159293;0,008360134;0,016666667
29.03.2020;00:00:00;0,12403434;0,007415295;0,016666667
29.03.2020;00:15:00;0,123959193;0,006954316;0,016666667
29.03.2020;00:30:00;0,124193417;0,006489973;0,016666667
29.03.2020;00:45:00;0,124197707;0,006046939;0,016666667
29.03.2020;01:00:00;0,124342771;0,005589121;0,016666667
29.03.2020;01:15:00;0,124224443;0,005211039;0,016666667
29.03.2020;01:30:00;0,123829583;0,00486948;0,016666667
29.03.2020;01:45:00;0,124002084;0,004399814;0,016666667
29.03.2020;03:00:00;0,124282914;0,004308046;0,016666667
29.03.2020;03:15:00;0,124173172;0,004232797;0,016666667
29.03.2020;03:30:00;0,124815722;0,004194255;0,016666667
29.03.2020;03:45:00;0,125218655;0,004194255;0,016666667
29.03.2020;04:00:00;0,125605556;0,004219949;0,016666667
29.03.2020;04:15:00;0,126248093;0,004150206;0,016666667
29.03.2020;04:30:00;0,126902535;0,004135523;0,016666667
29.03.2020;04:45:00;0,126820424;0,004227291;0,016666667
29.03.2020;05:00:00;0,127269619;0,004227291;0,016666667
29.03.2020;05:15:00;0,127511003;0,004293363;0,016666667
29.03.2020;05:30:00;0,127263529;0,004574434;0,016666667
29.03.2020;05:45:00;0,127054481;0,005438622;0,016666667
29.03.2020;06:00:00;0,127347541;0,005677035;0,016666667
29.03.2020;06:15:00;0,127433545;0,006252417;0,016666667
29.03.2020;06:30:00;0,127585237;0,007157887;0,016666667
29.03.2020;06:45:00;0,127643064;0,007633335;0,016666667
29.03.2020;07:00:00;0,127667823;0,008616533;0,016666667
29.03.2020;07:15:00;0,127859684;0,010044894;0,016666667
29.03.2020;07:30:00;0,12719234;0,011006028;0,016666667
29.03.2020;07:45:00;0,126689812;0,011311745;0,016666667
29.03.2020;08:00:00;0,126434431;0,012076903;0,016666667
29.03.2020;08:15:00;0,125259165;0,012076903;0
29.03.2020;08:30:00;0,124365302;0,012110123;0
29.03.2020;08:45:00;0,12396649;0,011667574;0
29.03.2020;09:00:00;0,122516544;0,011210801;0
29.03.2020;09:15:00;0,120958864;0,010743934;0
29.03.2020;09:30:00;0,119816059;0,010280095;0
29.03.2020;09:45:00;0,117802629;0,010039847;0
29.03.2020;10:00:00;0,116242089;0,010087566;0
29.03.2020;10:15:00;0,114799151;0,010164651;0
29.03.2020;10:30:00;0,11297952;0,010324327;0
29.03.2020;10:45:00;0,110952651;0,010324327;0
29.03.2020;11:00:00;0,109343418;0,010476661;0
29.03.2020;11:15:00;0,1074457;0,010553745;0
29.03.2020;11:30:00;0,105621439;0,010755634;0
29.03.2020;11:45:00;0,103910376;0,011236037;0
29.03.2020;12:00:00;0,102351196;0,011634767;0
29.03.2020;12:15:00;0,100947271;0,012094064;0
29.03.2020;12:30:00;0,099688234;0,012477193;0
29.03.2020;12:45:00;0,097829215;0,012273469;0,016666667
29.03.2020;13:00:00;0,096589984;0,012027532;0,016666667
29.03.2020;13:15:00;0,095383411;0,011897222;0,016666667
29.03.2020;13:30:00;0,093852377;0,011897222;0
29.03.2020;13:45:00;0,093484592;0,011897222;0
29.03.2020;14:00:00;0,09320619;0,011897222;0
29.03.2020;14:15:00;0,092911198;0,011794443;0
29.03.2020;14:30:00;0,0933827;0,011526481;0
29.03.2020;14:45:00;0,093561735;0,011480598;0
29.03.2020;15:00:00;0,093749658;0,011275038;0
29.03.2020;15:15:00;0,09437097;0,011275038;0
29.03.2020;15:30:00;0,094722725;0,010990559;0
29.03.2020;15:45:00;0,095300712;0,010623489;0
29.03.2020;16:00:00;0,096498928;0,010271101;0
29.03.2020;16:15:00;0,09696195;0,010100414;0
29.03.2020;16:30:00;0,097473203;0,010100414;0
29.03.2020;16:45:00;0,098434937;0,010089402;0
29.03.2020;17:00:00;0,099679553;0,010227053;0
29.03.2020;17:15:00;0,100700996;0,010564758;0
29.03.2020;17:30:00;0,102582135;0,011029101;0
29.03.2020;17:45:00;0,104205292;0,011538309;0
29.03.2020;18:00:00;0,105602846;0,011931832;0,016666667
29.03.2020;18:15:00;0,106945014;0,012836004;0,016666667
29.03.2020;18:30:00;0,10786096;0,013694031;0,016666667
29.03.2020;18:45:00;0,108855306;0,01414828;0,016666667
29.03.2020;19:00:00;0,110763444;0,015026496;0,016666667
29.03.2020;19:15:00;0,112149302;0,01541816;0,016666667
29.03.2020;19:30:00;0,113315087;0,01650432;0,016666667
29.03.2020;19:45:00;0,115149235;0,016981931;0,016666667
29.03.2020;20:00:00;0,116808748;0,017386757;0,016666667
29.03.2020;20:15:00;0,11828784;0,017588646;0,016666667
29.03.2020;20:30:00;0,119609577;0,017496878;0,016666667
29.03.2020;20:45:00;0,119959086;0,017175488;0,016666667
29.03.2020;21:00:00;0,120720872;0,016742549;0,016666667
29.03.2020;21:15:00;0,121821827;0,01618399;0,016666667
29.03.2020;21:30:00;0,122888859;0,015698785;0,016666667
29.03.2020;21:45:00;0,123744982;0,015279978;0,016666667
29.03.2020;22:00:00;0,124304232;0,014310913;0,016666667
29.03.2020;22:15:00;0,124206217;0,014213894;0,016666667
29.03.2020;22:30:00;0,124768598;0,014786065;0,016666667
29.03.2020;22:45:00;0,124948659;0,014368339;0,016666667
29.03.2020;23:00:00;0,124186413;0,013461859;0,016666667
29.03.2020;23:15:00;0,124493371;0,011558049;0,016666667
29.03.2020;23:30:00;0,124396296;0,011093706;0,016666667
29.03.2020;23:45:00;0,123627543;0,009757203;0,016666667
30.03.2020;00:00:00;0,151813611;0,009292321;0,016666667
30.03.2020;00:15:00;0,151826663;0,008360134;0,016666667
30.03.2020;00:30:00;0,152391395;0,008360134;0,016666667
30.03.2020;00:45:00;0,152252845;0,008360134;0,016666667
30.03.2020;01:00:00;0,152184153;0,007415295;0,016666667
30.03.2020;01:15:00;0,151581183;0,006954316;0,016666667
30.03.2020;01:30:00;0,151455186;0,006489973;0,016666667
30.03.2020;01:45:00;0,152006315;0,006046939;0,016666667
30.03.2020;02:00:00;0,152400135;0,005589121;0,016666667
30.03.2020;02:15:00;0,152321389;0,005211039;0,016666667
30.03.2020;02:30:00;0,152158557;0,00486948;0,016666667
30.03.2020;02:45:00;0,152546719;0,004399814;0,016666667
30.03.2020;03:00:00;0,153636299;0,004308046;0,016666667
30.03.2020;03:15:00;0,155071836;0,004232797;0,016666667
30.03.2020;03:30:00;0,155154068;0,004194255;0,016666667
30.03.2020;03:45:00;0,154860119;0,004194255;0,016666667
30.03.2020;04:00:00;0,1548499;0,004219949;0,016666667
30.03.2020;04:15:00;0,154645458;0,004150206;0,016666667
30.03.2020;04:30:00;0,154792221;0,004135523;0,016666667
30.03.2020;04:45:00;0,155077133;0,004227291;0,016666667
30.03.2020;05:00:00;0,155223035;0,004227291;0,016666667
30.03.2020;05:15:00;0,154933336;0,004293363;0,016666667
30.03.2020;05:30:00;0,155483604;0,004574434;0,016666667
30.03.2020;05:45:00;0,155679596;0,005438622;0,016666667
30.03.2020;06:00:00;0,155782145;0,005677035;0,016666667
30.03.2020;06:15:00;0,156703968;0,006252417;0,016666667
30.03.2020;06:30:00;0,156437027;0,007157887;0,016666667
30.03.2020;06:45:00;0,156456278;0,007633335;0,016666667
30.03.2020;07:00:00;0,157320145;0,008616533;0,016666667
30.03.2020;07:15:00;0,157351499;0,010044894;0,016666667
30.03.2020;07:30:00;0,156777995;0,011006028;0,016666667
30.03.2020;07:45:00;0,156176331;0,011311745;0,016666667
30.03.2020;08:00:00;0,154999806;0,012076903;0,016666667
30.03.2020;08:15:00;0,154219933;0,012076903;0
30.03.2020;08:30:00;0,154057366;0,012110123;0
30.03.2020;08:45:00;0,152872677;0,011667574;0
30.03.2020;09:00:00;0,152504032;0,011210801;0
30.03.2020;09:15:00;0,151593824;0,010743934;0
30.03.2020;09:30:00;0,149842186;0,010280095;0
30.03.2020;09:45:00;0,148552981;0,010039847;0
30.03.2020;10:00:00;0,147128718;0,010087566;0
30.03.2020;10:15:00;0,145279322;0,010164651;0
30.03.2020;10:30:00;0,143555994;0,010324327;0
30.03.2020;10:45:00;0,142218891;0,010324327;0
30.03.2020;11:00:00;0,1401702;0,010476661;0
30.03.2020;11:15:00;0,138056554;0,010553745;0
30.03.2020;11:30:00;0,136347914;0,010755634;0
30.03.2020;11:45:00;0,13369959;0,011236037;0
30.03.2020;12:00:00;0,132326624;0,011634767;0
30.03.2020;12:15:00;0,131406044;0,012094064;0
30.03.2020;12:30:00;0,129756243;0,012477193;0
30.03.2020;12:45:00;0,129224936;0,012273469;0,016666667
30.03.2020;13:00:00;0,129039627;0,012027532;0,016666667
30.03.2020;13:15:00;0,128109149;0,011897222;0,016666667
30.03.2020;13:30:00;0,127834125;0,011897222;0
30.03.2020;13:45:00;0,127621692;0,011897222;0
30.03.2020;14:00:00;0,127629946;0,011897222;0
30.03.2020;14:15:00;0,127733197;0,011794443;0
30.03.2020;14:30:00;0,127372355;0,011526481;0
30.03.2020;14:45:00;0,127561483;0,011480598;0
30.03.2020;15:00:00;0,12850946;0,011275038;0
30.03.2020;15:15:00;0,128352796;0,011275038;0
30.03.2020;15:30:00;0,127764348;0,010990559;0
30.03.2020;15:45:00;0,12804102;0,010623489;0
30.03.2020;16:00:00;0,129292806;0,010271101;0
30.03.2020;16:15:00;0,130055038;0,010100414;0
30.03.2020;16:30:00;0,131566333;0,010100414;0
30.03.2020;16:45:00;0,132182481;0,010089402;0
30.03.2020;17:00:00;0,13257119;0,010227053;0
30.03.2020;17:15:00;0,133366434;0,010564758;0
30.03.2020;17:30:00;0,133531004;0,011029101;0
30.03.2020;17:45:00;0,13383363;0,011538309;0
30.03.2020;18:00:00;0,135311624;0,011931832;0,016666667
30.03.2020;18:15:00;0,136740052;0,012836004;0,016666667
30.03.2020;18:30:00;0,138321556;0,013694031;0,016666667
30.03.2020;18:45:00;0,140631924;0,01414828;0,016666667
30.03.2020;19:00:00;0,142114381;0,015026496;0,016666667
30.03.2020;19:15:00;0,143689636;0,01541816;0,016666667
30.03.2020;19:30:00;0,145221289;0,01650432;0,016666667
30.03.2020;19:45:00;0,145683245;0,016981931;0,016666667
30.03.2020;20:00:00;0,146600998;0,017386757;0,016666667
30.03.2020;20:15:00;0,148566493;0,017588646;0,016666667
30.03.2020;20:30:00;0,150578084;0,017496878;0,016666667
30.03.2020;20:45:00;0,151219825;0,017175488;0,016666667
30.03.2020;21:00:00;0,1518347;0,016742549;0,016666667
30.03.2020;21:15:00;0,152004525;0,01618399;0,016666667
30.03.2020;21:30:00;0,152956709;0,015698785;0,016666667
30.03.2020;21:45:00;0,153822326;0,015279978;0,016666667
30.03.2020;22:00:00;0,153071509;0,014310913;0,016666667
30.03.2020;22:15:00;0,153229483;0,014213894;0,016666667
30.03.2020;22:30:00;0,152432382;0,014786065;0,016666667
30.03.2020;22:45:00;0,15134005;0,014368339;0,016666667
30.03.2020;23:00:00;0,149507488;0,013461859;0,016666667
30.03.2020;23:15:00;0,149565145;0,011558049;0,016666667
30.03.2020;23:30:00;0,149242232;0,011093706;0,016666667
30.03.2020;23:45:00;0,148768861;0,009757203;0,016666667
31.03.2020;00:00:00;0,161073369;0,009292321;0,016666667
31.03.2020;00:15:00;0,16111582;0,008360134;0,016666667
31.03.2020;00:30:00;0,161790721;0,008360134;0,016666667
31.03.2020;00:45:00;0,161604558;0,008360134;0,016666667
31.03.2020;01:00:00;0,161464613;0,007415295;0,016666667
31.03.2020;01:15:00;0,160700097;0,006954316;0,016666667
31.03.2020;01:30:00;0,16066372;0,006489973;0,016666667
31.03.2020;01:45:00;0,161341058;0,006046939;0,016666667
31.03.2020;02:00:00;0,161772543;0,005589121;0,016666667
31.03.2020;02:15:00;0,161704128;0,005211039;0,016666667
31.03.2020;02:30:00;0,161272836;0,00486948;0,016666667
31.03.2020;02:45:00;0,161656073;0,004399814;0,016666667
31.03.2020;03:00:00;0,162979879;0,004308046;0,016666667
31.03.2020;03:15:00;0,16467975;0,004232797;0,016666667
31.03.2020;03:30:00;0,164571246;0,004194255;0,016666667
31.03.2020;03:45:00;0,164206684;0,004194255;0,016666667
31.03.2020;04:00:00;0,164043327;0,004219949;0,016666667
31.03.2020;04:15:00;0,163690276;0,004150206;0,016666667
31.03.2020;04:30:00;0,163968451;0,004135523;0,016666667
31.03.2020;04:45:00;0,164418017;0,004227291;0,016666667
31.03.2020;05:00:00;0,164514866;0,004227291;0,016666667
31.03.2020;05:15:00;0,164099933;0,004293363;0,016666667
31.03.2020;05:30:00;0,164783059;0,004574434;0,016666667
31.03.2020;05:45:00;0,165025107;0,005438622;0,016666667
31.03.2020;06:00:00;0,165153586;0,005677035;0,016666667
31.03.2020;06:15:00;0,166318729;0,006252417;0,016666667
31.03.2020;06:30:00;0,166185256;0,007157887;0,016666667
31.03.2020;06:45:00;0,166378434;0,007633335;0,016666667
31.03.2020;07:00:00;0,167615383;0,008616533;0,016666667
31.03.2020;07:15:00;0,168048944;0,010044894;0,016666667
31.03.2020;07:30:00;0,167582226;0,011006028;0,016666667
31.03.2020;07:45:00;0,166912945;0,011311745;0,016666667
31.03.2020;08:00:00;0,16582756;0,012076903;0,016666667
31.03.2020;08:15:00;0,165306955;0,012076903;0
31.03.2020;08:30:00;0,165471135;0,012110123;0
31.03.2020;08:45:00;0,164562693;0,011667574;0
31.03.2020;09:00:00;0,164591346;0,011210801;0
31.03.2020;09:15:00;0,163858714;0,010743934;0
31.03.2020;09:30:00;0,162129741;0,010280095;0
31.03.2020;09:45:00;0,161086424;0,010039847;0
31.03.2020;10:00:00;0,159723818;0,010087566;0
31.03.2020;10:15:00;0,157890529;0,010164651;0
31.03.2020;10:30:00;0,156200845;0,010324327;0
31.03.2020;10:45:00;0,154988397;0,010324327;0
31.03.2020;11:00:00;0,152776535;0,010476661;0
31.03.2020;11:15:00;0,150426315;0,010553745;0
31.03.2020;11:30:00;0,148567807;0,010755634;0
31.03.2020;11:45:00;0,145656382;0,011236037;0
31.03.2020;12:00:00;0,144238837;0,011634767;0
31.03.2020;12:15:00;0,143413588;0,012094064;0
31.03.2020;12:30:00;0,141724199;0,012477193;0
31.03.2020;12:45:00;0,141138384;0,012273469;0,016666667
31.03.2020;13:00:00;0,140984106;0,012027532;0,016666667
31.03.2020;13:15:00;0,139841799;0,011897222;0,016666667
31.03.2020;13:30:00;0,139317933;0,011897222;0
31.03.2020;13:45:00;0,138975011;0,011897222;0
31.03.2020;14:00:00;0,138923375;0,011897222;0
31.03.2020;14:15:00;0,13885394;0,011794443;0
31.03.2020;14:30:00;0,138255565;0,011526481;0
31.03.2020;14:45:00;0,138315074;0,011480598;0
31.03.2020;15:00:00;0,139179637;0,011275038;0
31.03.2020;15:15:00;0,138816411;0,011275038;0
31.03.2020;15:30:00;0,137861396;0,010990559;0
31.03.2020;15:45:00;0,137909714;0,010623489;0
31.03.2020;16:00:00;0,13916389;0,010271101;0
31.03.2020;16:15:00;0,139839719;0,010100414;0
31.03.2020;16:30:00;0,141227732;0,010100414;0
31.03.2020;16:45:00;0,14150821;0,010089402;0
31.03.2020;17:00:00;0,141560638;0,010227053;0
31.03.2020;17:15:00;0,142173573;0,010564758;0
31.03.2020;17:30:00;0,142087685;0,011029101;0
31.03.2020;17:45:00;0,142159738;0,011538309;0
31.03.2020;18:00:00;0,143494351;0,011931832;0,016666667
31.03.2020;18:15:00;0,144936969;0,012836004;0,016666667
31.03.2020;18:30:00;0,146657046;0,013694031;0,016666667
31.03.2020;18:45:00;0,149126154;0,01414828;0,016666667
31.03.2020;19:00:00;0,150549592;0,015026496;0,016666667
31.03.2020;19:15:00;0,152156901;0,01541816;0,016666667
31.03.2020;19:30:00;0,153758527;0,01650432;0,016666667
31.03.2020;19:45:00;0,154257965;0,016981931;0,016666667
31.03.2020;20:00:00;0,155227707;0,017386757;0,016666667
31.03.2020;20:15:00;0,157481381;0,017588646;0,016666667
31.03.2020;20:30:00;0,159807825;0,017496878;0,016666667
31.03.2020;20:45:00;0,160378107;0,017175488;0,016666667
31.03.2020;21:00:00;0,161011522;0,016742549;0,016666667
31.03.2020;21:15:00;0,161270627;0,01618399;0,016666667
31.03.2020;21:30:00;0,162352746;0,015698785;0,016666667
31.03.2020;21:45:00;0,163446881;0,015279978;0,016666667
31.03.2020;22:00:00;0,162699874;0,014310913;0,016666667
31.03.2020;22:15:00;0,162808187;0,014213894;0,016666667
31.03.2020;22:30:00;0,161777745;0,014786065;0,016666667
31.03.2020;22:45:00;0,160577552;0,014368339;0,016666667
31.03.2020;23:00:00;0,158386532;0,013461859;0,016666667
31.03.2020;23:15:00;0,158678295;0,011558049;0,016666667
31.03.2020;23:30:00;0,158244934;0,011093706;0,016666667
31.03.2020;23:45:00;0,157490774;0,009757203;0,016666667
01.04.2020;00:00:00;0,161073369;0,009292321;0,016666667
01.04.2020;00:15:00;0,16111582;0,008360134;0,016666667
01.04.2020;00:30:00;0,161790721;0,008360134;0,016666667
01.04.2020;00:45:00;0,161604558;0,008360134;0,016666667
01.04.2020;01:00:00;0,161464613;0,007415295;0,016666667
01.04.2020;01:15:00;0,160700097;0,006954316;0,016666667
